release_date,price,developer
2016-09-27,14.99,Spellbind Studios
2016-09-27,6.99,Ubisoft Montreal
2016-09-27,2.99,Ubisoft - San Francisco
2016-09-28,0.99,Anatoliy Loginovskikh
2016-09-27,2.99,Ubisoft - San Francisco
2016-09-27,2.99,Ubisoft - San Francisco
2016-09-27,7.99,Ubisoft - San Francisco
2016-09-27,9.99,The Odd Gentlemen
2016-09-29,9.99,Yamiuchi Project
2016-09-26,6.99,Cape of Games LLC
2016-09-26,4.99,Triger Mountain
2016-09-26,0.99,"SnowFlame,Back To Basics Gaming"
2016-09-26,3.99,OrionSoft
2016-09-26,Free To Play,Rabbiton
2016-09-27,0.99,aresarx
2016-09-26,2.99,Maverick Game Studio
2016-09-26,Free To Play,N3V Games
2016-09-26,3.99,Crouching Fox
2016-09-26,8.99,N3V Games
2016-09-23,4.99,"Berserk Games,Gamelyn Games"
2016-09-23,2.99,T34 Studio
2016-09-26,8.99,N3V Games
2016-09-23,1.99,Kähm
2016-09-25,4.99,Pyrosphere
2016-09-26,9.99,Pixel Maniacs
2016-09-26,4.99,Daniel Mercier
2016-09-26,4.99,Toka Loka Games
2016-08-22,9.99,Argent Games
2016-09-22,19.99,Maverick Games
2016-09-22,14.99,RoKo0 (Roman Konyukhov)
2016-09-22,4.99,sen
2016-09-22,8.99,WindLimit
2016-09-22,11.99,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)"
2016-09-22,9.99,VisualArts/Key
2016-09-23,2.99,Creobit
2016-09-23,0.99,GamersHype Productions
2016-09-23,Free,Musopia
2016-09-23,Free,Musopia
2016-09-21,2.99,Herbi Games
2012-04-02,9.99,Caravel Games
2005-07-01,4.99,Caravel Games
2016-09-23,3.99,Salty Sloth Studios L.L.C.
2016-09-23,2.99,FrameLineNetwork
2016-09-22,9.99,Sunward Games
2016-09-22,6.99,CrioGames
2016-09-22,3.99,DL Softworks
2016-09-22,Free To Play,Shadow Tor Studios
2006-10-05,7.99,Shadow Tor Studios
2013-08-01,7.99,Tim McArthur
2016-09-22,14.99,Shadow Tor Studios
2016-09-22,14.99,ComonGames
2016-09-22,0.99,Giant Fox Studios
2016-09-22,14.99,Stardock Entertainment
2016-09-22,14.99,Iteration 11
2018-08-06,4.99,LLC Intenzibne
2016-09-21,0.99,Felip Guimerà
2016-09-22,9.99,Monkey Stories
2016-09-22,14.99,Seventh Knight
2016-09-22,9.99,Eipix Entertainment
2016-09-21,7.99,Antti Vaihia
2016-09-21,6.99,BigCheeseGames
2016-09-21,1.99,BigCheeseGames
2016-09-21,9.99,Exordium Games
2016-09-22,34.99,Seventh Knight
2016-09-21,7.99,Fernando Cordoba
2016-09-21,11.99,Too Kind Studio
2016-09-21,2.99,Too Kind Studio
2016-09-21,4.99,Kalopsia Games
2016-09-21,8.99,W@ Games
2016-09-21,2.99,NetoX
2016-09-21,15.99,Illeris
2016-09-21,Free,Saibot Studios
2016-09-21,Free,Saibot Studios
2016-09-21,Free,Saibot Studios
2016-09-21,9.99,Milestone S.r.l.
2016-09-22,4.99,3D Avenue
2016-09-22,0.99,3D Avenue
2016-09-22,4.99,SIA Next Level
2016-09-22,Free,Felip Guimerà
2016-09-22,29.99,Johansteam
2016-09-20,1.99,"Wulo Games,DEADBIT"
2016-09-20,4.99,Kirklight Games
2016-09-17,4.99,Fantogame
2016-09-20,19.99,GSC Game World
2016-09-19,1.99,SCS Software
2016-04-25,2.99,Storycentric Worlds
2016-09-19,14.99,Rutony Studio
2016-09-19,3.99,Red Dot Games
2016-09-19,3.99,DL Softworks
2016-09-19,24.99,The Quantum Astrophysicists Guild
2016-09-20,99.99,MAGIX Software GmbH
2016-09-19,6.99,"X-STREAM DIGITAL Co., Ltd."
2016-09-20,14.99,Hikergames
2016-09-22,7.99,Alexey Glinskiy
2016-09-20,2.99,WarfareSims
2016-09-20,5.99,"CINEMAX, s.r.o."
2016-09-20,11.99,GSC Game World
2016-09-20,Free,JoqLePecheur
2016-09-16,2.99,Dawid Bujak
2016-09-16,9.99,ION M.G LTD
2015-04-02,0.99,Serious Tangents
2016-09-20,6.99,T34 Studio
2016-09-19,4.99,Good Games
2016-09-19,Free To Play,Good Games
2016-09-19,6.99,Luke Dodds
2016-09-16,2.99,SCS Software
2016-09-16,1.99,Ward Dehairs
2016-09-16,11.99,Virgil Tuser
2016-09-16,4.99,Andrew Brady
2016-09-16,5.99,"Paladin Studios,Seaven Studio"
2014-08-08,3.99,Hosted Games
2016-09-16,2.99,Versus System
2016-09-16,Free To Play,Electronic Experience
2016-09-16,14.99,Big Daddy's Creations
2016-09-16,0.99,Vladimir Maslov
2016-09-16,2.99,Vladimir Maslov
2016-09-16,2.99,Lion's Shade
2016-09-16,9.99,Sundae Month
2016-09-15,2.99,YETU GAME
2016-09-15,Free,YETU GAME
2016-09-16,0.99,Antarsoft
2016-09-15,2.99,PileOfCrab
2016-09-15,0.99,cbritez
2016-09-16,2.99,e-Solution
2016-09-16,Free To Play,Soccer Manager Ltd
2016-09-16,4.99,N-Soft
2016-09-14,Free To Play,Ryan up in here
2016-09-14,4.99,Ryan up in here
2016-09-15,3.99,Milestone S.r.l.
2016-09-15,12.99,M2H
2016-09-15,3.99,Snowbird Games
2016-09-15,1.99,"COLOPL, Inc."
2016-09-15,1.99,"COLOPL, Inc."
2016-09-15,9.99,G21 Studio
2016-09-15,1.99,Gamecosm
2016-09-15,1.99,YETU GAME
2016-09-15,1.99,"COLOPL, Inc."
2016-09-15,9.99,Red Beat
2016-09-15,0.99,André Bertaglia
2016-09-15,1.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
2016-09-15,7.99,Vennril
2016-09-15,1.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
2016-09-15,9.99,BottleCube inc.
2016-09-15,4.99,Pipeworks Studio
2016-09-15,4.99,Pipeworks Studio
2016-09-14,19.99,Ocelot Society
2018-09-17,9.99,Ape Law
2016-09-15,3.99,Dowino
2016-09-14,2.99,tso
2016-09-14,1.99,Saibot Studios
2016-09-14,2.99,Saibot Studios
2016-09-14,4.99,Saibot Studios
2016-09-14,9.99,Elephant Games
2016-09-13,2.99,Matthew Kania
2016-09-13,Free,Battenberg Software
2016-09-13,19.99,"SmiteWorks USA, LLC"
2016-09-13,2.99,Ubisoft - San Francisco
2016-09-13,9.99,Ubisoft - San Francisco
2016-09-13,2.99,Ubisoft - San Francisco
2016-09-13,2.99,Ubisoft - San Francisco
2016-09-13,4.99,Midnight Games EIRL
2016-09-13,2.99,Ubisoft - San Francisco
2016-09-13,14.99,Two Tribes
2016-09-16,2.99,The Tambourine
2016-09-13,29.99,"SmiteWorks USA, LLC"
2016-09-13,3.99,"Stenner Studios,Killbox Graphics"
2016-09-13,9.99,Blazing Orb LLC
2016-09-13,2.99,MysticGames
2016-09-16,1.99,Chris Antoni
2016-09-13,49.99,eMedia Music
2016-06-12,1.99,Starwind Games
2016-09-13,2.99,Ink Dragon Works
2016-09-12,11.99,1888 Games
2016-09-12,2.99,YETU GAME
2016-12-23,1.99,51Pegasi Studios
2017-03-16,14.99,Ino-Co Plus
2016-09-13,12.99,BANDAI NAMCO Studios Inc.
2016-09-13,14.99,Eggcode
2016-09-13,19.99,FSDG Online
2016-09-12,1.99,Unika Games
2016-09-12,2.99,Cannibal Panda Studios
2016-09-12,Free To Play,Envision Entertainment
2016-09-12,5.99,"SmiteWorks USA, LLC"
2015-09-10,Free To Play,Drago Entertainment
2016-09-12,0.99,Artur Rezende
2016-09-12,14.99,Reakktor Studios
2016-09-12,0.99,Kazakov Oleg
2016-09-12,4.99,"Daniel Snd,Thiago Adamo"
2016-09-13,0.99,Monster Games
2016-09-13,Free To Play,Monster Games
2016-09-13,0.99,Monster Games
2016-09-13,4.99,Monster Games
2016-09-13,4.99,Monster Games
2016-09-13,Free To Play,Monster Games
2016-09-09,1.99,Big Cow Studios
2016-09-09,9.99,Forthright Entertainment
2016-09-09,Free To Play,Lemuria
2016-09-10,Free,Reakktor Studios
2016-09-10,2.99,Pokshevanov Pavel
2016-09-11,4.99,EnsenaSoft
2016-09-09,9.99,Jagex
2016-09-09,19.99,Jagex
2016-09-09,39.99,Jagex
2016-09-09,4.99,Alina Digital
2016-09-09,Free,Alina Digital
2016-09-16,0.99,Unika Games
2016-09-09,15.99,Ripstone
2016-09-09,4.99,10tons Ltd
2016-09-09,9.99,N-Fusion Interactive
2016-09-09,9.99,tomeapp
2016-09-11,0.99,Bmc Studio
2016-09-09,59.99,Zenimax Online Studios
2006-12-08,9.99,SCS Software
2016-09-09,9.99,"Caleb Hooper,Christian Hooper"
2016-09-09,9.99,Blue Tea Games
2016-09-09,6.99,Creobit
2016-09-09,15.0,Ludeon Studios
2016-09-09,Free To Play,DL Softworks
2016-09-09,1.99,DL Softworks
2016-09-09,3.99,DL Softworks
2016-09-15,2.99,People Gotta Play
2016-09-08,2.99,Ludosity
2016-09-08,0.99,Ryan Silberman
2016-09-09,1.99,DL Softworks
2016-09-08,2.99,"StartUp Studios,Mike Troup"
2016-09-08,29.99,Arc System Works
2016-09-08,3.99,Hidden Nature Design
2016-09-08,34.99,MAGES. Inc.
2016-09-07,13.99,Murray Atkinson
2016-09-07,19.99,"KADOKAWA,Joel Steudler"
2016-09-07,4.99,"KADOKAWA,PVGames"
2016-09-07,4.99,Creative Freaks Inc.
2016-09-07,9.99,Eipix Entertainment
2016-09-07,4.99,Alex Hanson-White
2016-09-08,Free To Play,"ZiMAD, Inc."
2016-09-07,0.99,Walter Machado
2016-09-07,9.99,"G-STYLE Co., Ltd."
2016-09-07,9.99,BitterSweet Entertainment Inc.
2016-10-08,3.99,Blind Sky Studios
2016-09-08,9.99,Milestone S.r.l.
2016-09-08,19.99,Victory Works
2016-09-08,69.99,BlackSpot Entertainment
2016-09-08,2.99,Polyslash
2016-09-08,19.99,SomaSim
2016-09-08,3.99,Nomad Games
2016-09-08,14.99,Eko Software
2016-09-08,3.99,Anamik Majumdar
2016-09-07,4.99,Francesco Trovato
2016-09-08,3.99,Torreng Labs
2016-09-07,2.99,Saibot Studios
2016-09-07,1.99,Saibot Studios
2016-09-07,4.99,Saibot Studios
2016-09-07,7.99,Devil's Dozen Games
2016-09-07,0.99,Pokshevanov Pavel
2016-09-06,24.99,Carenado
2016-09-08,9.99,JOEDOWN
2016-09-06,12.99,Virtavia
2016-09-06,0.99,Pug &amp; Dragon
2016-09-06,Free To Play,Sceelix
2016-09-06,9.99,Kerry Batts
2016-09-06,7.99,Ubisoft - San Francisco
2016-09-06,14.99,Goblinz Studio
2012-11-29,6.99,Alder Games
2016-09-06,9.99,Giant Spacekat
2016-09-06,2.99,Ubisoft - San Francisco
2016-09-06,4.99,Ludus Studio
2016-08-06,4.99,Giant Spacekat
2016-09-02,9.99,Noble Empire Corp.
2016-09-05,19.99,Prospect Games
2016-09-05,14.99,Le Cartel Studio
2016-06-11,5.99,ZuoBuLaiGame
2016-08-22,19.99,Viktor Chlumský
2016-09-05,Free,Prospect Games
2016-09-05,9.99,SNK Games
2016-09-05,11.15,"Kenneth Caselli,Gianmarco Rocco"
2014-12-19,Free,Myshkin Entertainment
2016-09-02,5.99,"SmiteWorks USA, LLC"
2016-09-05,4.99,Aeon Dream Studios
2005-09-01,9.99,SCS Software
2016-09-02,2.99,VisualTech48
2016-09-02,3.99,Gordon Little
2016-09-02,0.99,Czester16
2016-09-02,7.99,ebi-hime
2016-09-02,7.99,Pulsetense Games
2016-09-02,6.99,Dr Davient
2016-09-02,4.99,2Pi Interactive Pvt. Ltd.
2016-09-02,9.99,Aldorlea Games
2016-09-02,0.99,IR Studio
2016-09-01,6.99,Stormlord Games
2016-09-02,0.99,Sam Atlas
2016-09-02,14.99,C3 Games Inc
1984-11-01,1.99,"Ed Hobbs,Robert Crossfield"
2016-09-02,4.99,BitFinity
2016-09-02,4.99,DK Productions
2016-09-01,0.99,Andrey Malyarov
2016-09-02,2.99,Treetop Crew
2016-07-27,19.99,Winter Wolves
2016-09-02,4.99,Winter Wolves
2016-09-02,9.99,PlayerBuce
2016-09-02,14.99,Maschinen-Mensch
2016-09-02,1.99,Egor Magurin
2016-09-02,14.99,Swing Swing Submarine
2016-09-02,0.99,Zakhar Zakharov
2016-09-01,6.99,Ubisoft Montreal
2016-09-01,Free,Phyrnna
2016-09-01,19.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2016-04-18,2.99,Worthing &amp; Moncrieff
2016-09-01,Free To Play,Worthing and Moncrieff
2016-09-01,14.99,"Spike Chunsoft Co., Ltd."
2016-09-01,16.99,Magic Sandbox
2010-09-01,Free To Play,Matt Roszak
2016-08-30,3.49,Midnight Party
2016-09-01,4.99,Matt Crux
2016-09-01,2.99,John Wizard
2016-09-01,4.99,Pipeworks Studio
2016-08-31,14.99,Whale Hammer Games
2016-08-31,13.99,Flying Oak Games
2016-08-31,2.99,"SmiteWorks USA, LLC"
2012-09-18,14.99,VIS-Games
2016-09-14,1.99,ASGames
2016-08-31,Free,"MAGIC Spell Studios,James Zolyak"
2016-08-31,4.99,MAGIC Spell Studios
2016-08-31,7.99,ThirtyThree
2016-08-31,2.99,Mire Studios
2016-08-31,1.99,ThirtyThree
2016-08-31,9.99,Garage 227
2016-08-31,3.99,Garage 227
2016-08-31,3.99,Garage 227
2016-08-31,2.99,Heliocentric Studios
2016-08-31,9.99,"Robyn Miller,Zoo Break Gun Club LLC"
2016-08-31,9.99,Heliocentric Studios
2016-09-01,7.99,Simon Prefontaine
2016-08-31,2.99,Hodeaka Studio
2016-08-31,8.99,"ampersandbear,YellowAfterlife"
2016-08-30,14.99,Dragom
2016-08-31,8.99,Flying Oak Games
2016-08-31,0.99,Ethrea Dreams
2016-08-31,9.99,"SNK CORPORATION,DotEmu"
2016-08-31,9.99,"SmiteWorks USA, LLC"
2016-08-31,4.99,Whale Hammer Games
2016-09-01,7.99,6L6 Interactive
2013-01-23,8.99,3 Core Studio
2016-08-29,Free,"BABY DUKA,BD Games"
2016-08-26,1.99,Groove Jones LLC
2016-08-26,1.99,Groove Jones LLC
2016-08-26,0.99,Groove Jones LLC
2016-08-26,1.99,Groove Jones LLC
2016-08-26,1.99,Groove Jones LLC
2016-08-26,1.99,Groove Jones LLC
2016-08-26,1.99,Groove Jones LLC
2016-08-26,5.99,Jinsimer Games
2016-08-26,1.99,Groove Jones LLC
2015-08-07,Free To Play,batensan
2016-08-26,0.99,Go Dark Studios
2016-08-29,10.99,Neo Red Entertainment
2016-08-28,1.99,Ramon Mujica
2016-08-29,1.99,"Atomic Fabrik,Cristian Manolachi"
2016-05-09,6.99,FamishedMammal
2016-08-29,6.99,DIGIDICED
2016-08-29,3.99,Blot Interactive
2016-08-30,Free To Play,Utopia Dream Entertainment Alliance (Pty) Ltd - South Africa
2016-08-30,9.99,League of Geeks
2016-08-30,1.99,xXarabongXx
2016-08-30,2.99,Ubisoft - San Francisco
2016-08-30,2.99,Ubisoft - San Francisco
2016-08-30,19.99,Dracue Software
2016-08-30,7.99,Ubisoft - San Francisco
2016-08-30,2.99,Ubisoft - San Francisco
2016-08-30,Free,Tuque Games
2016-08-30,9.99,Tuque Games
2016-08-30,4.99,"Oleg Sergeev,Andrey Rumak"
2016-08-30,2.99,Cat Rabbit
2016-08-30,24.99,Alabeo
2016-08-29,9.99,BlueLine Games
2016-08-29,2.99,Superthumb
2016-08-29,Free,Eutechnyx
2016-08-29,8.99,Lizard Factory
2016-08-26,2.99,Thorne Games
2016-08-26,9.99,Bearded Bird Game Studio
2016-08-26,1.99,Groove Jones LLC
2016-08-26,1.99,Groove Jones LLC
2016-08-25,2.99,From The Bard
2016-08-25,1.99,GreatherGames
2016-08-25,9.99,Skydome Entertainment
1999-01-01,5.99,Cryo Interactive
2016-08-25,14.99,Metanet Software Inc.
2016-02-26,29.99,NGD Studios
2016-08-25,1.99,David Mulder
2003-02-25,9.99,Quicksilver Software
2016-08-25,19.99,Digitalmindsoft
2016-08-25,12.99,Spelkraft
2016-08-25,9.99,Eipix Entertainment
2016-08-24,Free To Play,Tamationgames
2016-08-25,2.99,Spelkraft
2016-08-25,2.99,Spelkraft
2016-08-25,29.99,ChessBase
2016-08-25,29.99,ChessBase
2016-08-25,29.99,ChessBase
2016-08-25,29.99,Chessbase
2016-08-25,29.99,Chessbase
2016-08-25,29.99,Chessbase
2016-08-25,3.99,Luke O'Connor
2015-08-01,9.99,Humdrum Software LLC
2016-08-25,34.99,TML-Studios
2016-08-25,7.99,Vidas Salavejus
2016-08-25,19.99,Bitmen Studios
2016-09-22,9.99,Variable State
2016-08-25,9.99,Fishing Planet LLC
2016-08-25,39.99,Virtual New Haven Railroad
2016-08-23,1.99,Warptear Entertainment
2015-02-15,Free,Delmunsoft
2016-08-23,15.99,Dogenzaka Lab
2016-08-24,2.99,"Comcept,Inti Creates"
2016-08-23,Free,Musopia
2016-10-27,4.99,Burning Ice Games
2016-08-24,1.99,Vifth Floor
2016-08-24,0.99,GooDCrafter
2016-08-24,1.99,Vifth Floor
2016-08-24,1.99,Vifth Floor
2016-08-24,Free,Jon Gallant
2016-08-24,Free To Play,Home Net Games
2016-08-24,24.99,Orbx
2016-08-24,19.99,Blue Isle Studios
2016-08-24,6.99,Blue Isle Studios
2016-08-24,0.99,Christian Merz
2016-08-23,11.99,Ubisoft - San Francisco
2016-08-24,6.99,FIVE-BN GAMES
2016-08-23,2.99,Ubisoft - San Francisco
2016-08-23,2.99,Ubisoft - San Francisco
2016-08-23,2.99,Ubisoft - San Francisco
2016-08-23,2.99,Ubisoft - San Francisco
2016-08-23,3.99,Stardock Entertainment
2016-08-23,7.99,BrainGoodGames
2016-08-23,12.99,Virtavia
2016-08-23,16.99,Virtavia
2016-09-15,2.99,StarworkGC
2016-08-23,6.99,ECC GAMES SP. Z O.O.
2016-08-22,14.99,Lion's Shade
2016-08-22,4.99,Mohawk Games
2016-08-22,9.99,On The Wall Entertainment
2016-08-22,2.99,Triverske
2016-08-22,4.99,"Ugly Beard Games, LLC"
2013-03-16,2.99,Poppgames
2016-08-22,11.99,SANDLOT
2016-08-22,29.99,sakevisual
2016-08-23,13.99,Digital Dreams
2016-08-23,Free To Play,Counterplay Games Inc.
2016-08-19,0.99,Solved
2016-08-19,2.99,AEL Entertainment
2016-08-19,4.99,Matrix Trains
2016-08-23,2.99,WarfareSims
2016-08-19,4.99,Matrix Trains
2016-08-19,4.99,Alice &amp; Smith
2016-08-19,4.99,Matrix Trains
2016-08-19,5.99,Professional Imagination
2016-08-19,14.99,Heart Shaped Games LLC
1998-12-31,6.99,Cyclone Studios
2016-08-19,4.99,Battlecruiser Games
2016-08-19,0.99,maasgdev
2016-08-22,9.99,Noble Empire Corp.
2016-08-19,9.99,Soma Games
2016-08-19,3.99,Hosted Games
2016-08-19,0.99,Trident Game Studio
2016-08-19,5.99,Berserk Games
2016-08-19,9.99,ERS Games Studio
2016-08-19,7.99,Migiha
2017-02-09,9.99,"Seen in a Dream,KLURA Design"
2016-08-22,0.99,Yang Sun
2016-08-22,9.99,Green127
2016-08-22,14.99,Reverie World Studios
2016-08-17,Free,Clockwork Pixels
2016-08-17,4.99,DoubleBear Productions
2016-08-15,5.99,Ragnar
2016-08-13,4.99,JDM4iK
2016-05-13,7.99,m07games
2016-08-17,2.99,Corrosive Studios LLC
2016-08-17,3.99,Xiotex Studios Ltd
2016-08-17,0.99,Dima Kiva
2016-08-19,0.99,Binarystudio 54
2016-08-20,7.99,Mateusz Kuliś
2015-11-22,1.99,"Axol Studio, LLC"
2016-08-17,9.99,Flying Carpets Games
2016-08-18,4.99,SimplexGameStudio
2016-08-18,1.99,SimplexGameStudio
2016-08-18,2.99,Filippo Ceffa
2016-08-18,0.99,Luke Cripps
2016-08-18,0.99,Lagun Victor
2016-08-18,12.99,Coffee Powered Machine
2016-08-18,0.99,Coffee Powered Machine
2016-08-18,7.99,Coffee Powered Machine
2016-08-18,0.99,Coffee Powered Machine
2016-08-18,19.99,"Flashback Games,The Lordz Games Studio"
2016-08-18,15.99,MABManZ
2016-08-18,5.99,Avalanche Studios
2012-07-13,Free To Play,"Amidos,Big O,Bauer"
2012-07-01,Free To Play,"Amidos,Big O"
2016-08-18,4.99,Machine 22
2016-08-18,9.99,Big Fish Games
2016-08-16,0.99,Pathless Games
2016-08-16,0.99,Yang Sun
2016-08-02,0.99,Thrill Pill Games
2016-08-16,3.99,Woodsy Studio
2016-08-16,2.99,"M2 Co.,LTD"
2016-08-16,2.99,Kobra Studio
2016-08-30,29.99,Blue Byte
2016-08-17,19.99,Innocent Grey
2016-08-17,18.99,N3V Games
2016-08-17,18.99,N3V Games
2016-08-12,59.99,Hello Games
2016-08-12,3.99,Flying Carpets Games
2016-08-12,14.99,Thylacine Studios
2016-08-12,3.99,Thylacine Studios
2016-08-12,14.99,Petroglyph
2016-08-12,3.99,Petroglyph
2016-08-12,4.99,"Space Fractal,TempleTiger"
2016-08-12,9.99,Torreng Labs
2016-08-12,4.99,EJRGames
2016-08-12,0.99,Epic Fire
2016-08-12,7.99,Julian Edison
2016-08-12,0.99,Blackrose Industries
2016-08-12,0.99,Hostel Games
2016-06-18,2.99,Tim Rachor
2016-08-14,4.99,Hooligans Entertainment
2016-08-15,7.99,CRASS Studios
2016-08-14,0.99,Doomster Entertainment
2016-08-14,9.99,Dogenzaka Lab
2016-07-18,Free To Play,7 Road
2016-08-15,4.99,syuuyuusya
2016-08-15,9.99,Scoria Studios
2016-08-15,4.99,"Elias Viglione,Jussi Kukkonen"
2016-08-11,14.99,Elder Games
2016-08-11,39.99,Aerosoft GmbH
2016-08-11,24.99,Chris Bell – Creative Design Studios
2016-08-15,1.99,EnsenaSoft
2016-08-11,9.99,Artifex Mundi
2016-08-11,4.99,Avalanche Studios
2016-08-11,0.99,Nerial
2016-08-11,0.99,Nerial
2016-08-11,2.99,Pixeljam
2016-08-11,0.99,Nerial
2016-08-11,6.99,Liam Sauvé
2016-06-20,1.99,Bmc Studio
2016-08-11,9.99,Nuclear Strawberry
2016-08-11,14.99,"Move Games Co., Ltd."
2016-08-09,4.99,"SmiteWorks USA, LLC"
2016-08-09,49.99,"SmiteWorks USA, LLC"
2016-08-09,2.99,"SmiteWorks USA, LLC"
2016-08-09,0.99,Blastoid Entertainment
2016-08-09,9.99,Ubisoft - San Francisco
2016-08-09,2.99,Ubisoft - San Francisco
2016-08-09,2.99,Ubisoft - San Francisco
2016-08-09,2.99,Ubisoft - San Francisco
2016-08-09,Free To Play,Neople
2016-08-09,2.99,Ubisoft - San Francisco
2016-08-09,0.99,Neople
2016-08-09,4.99,Neople
2016-08-09,4.99,DreamSail Games
2016-08-09,9.99,AHEARTFULOFGAMES
2016-08-09,9.99,Blue Tea Games
2016-08-09,9.99,Blue Tea Games
2016-08-09,9.99,Blue Tea Games
2015-04-03,11.99,"Sports Mogul, Inc."
2016-08-09,1.99,Toucan Studio
2016-08-09,2.99,Solved
2017-07-30,0.99,Frizzank
2016-08-09,9.99,MediaSpark
2016-08-08,4.99,Drew Radley
2016-08-10,Free To Play,FX Games Media
2016-08-10,1.99,Zoo Corporation
2016-08-10,1.99,Dynow Studio
2016-08-10,4.99,VGstudio
2016-08-08,0.99,Cowboy Color
2016-08-08,0.99,Cowboy Color
2016-08-08,19.99,Screaming Bee
2016-08-08,Free,"ACSourse,Gamieon, Inc."
2016-08-08,7.99,Iridescent Games
2016-08-02,Free To Play,Wakagana
2016-08-08,9.99,Arran Langmead
2016-08-08,2.99,maddma
2016-08-08,12.99,Dragom
2016-08-08,6.99,HeroCraft
2016-08-08,3.99,CRACKED PISTON LLC 2014
2016-08-08,11.99,SANDLOT
2016-08-08,19.99,"Team NINJA,KOEI TECMO GAMES CO., LTD."
2016-08-08,1.99,mentics
2016-08-08,4.99,Shiver Games
2016-08-09,24.99,RSSLO
2016-08-09,9.99,"IMCGAMES Co.,Ltd."
2016-08-09,9.99,"IMCGAMES Co.,Ltd."
2016-08-09,5.99,"IMCGAMES Co.,Ltd."
2016-08-09,5.99,"IMCGAMES Co.,Ltd."
2016-08-05,2.99,Peter Valencia
2016-08-05,2.99,Team Murder
2010-01-30,3.99,"Waiting for you guys,Infinitemangastudios"
2016-08-06,0.99,AG media
2016-08-08,0.99,Herrero Games
2016-08-07,15.99,Dogenzaka Lab
2016-08-06,3.99,Kodama Games
2016-08-04,9.99,Toucan Studio
2016-08-04,1.99,Andreas Britten
2016-08-04,0.99,Faria
2016-08-04,24.99,Evolution Software
2016-08-04,9.99,Ilusis Interactive Graphics
2016-08-04,1.99,Almighty Games
2016-08-04,1.99,Spectrum Games
2016-08-02,4.99,CD Jones
2016-07-14,Free To Play,tamationgames
2016-08-03,0.99,Mustache Games
2016-08-02,6.99,Puzzling Dream
2016-08-02,24.99,Virtavia
2016-08-02,1.99,Swagabyte Games
2016-08-02,14.99,WeirdBeard
2016-08-02,Free,WeirdBeard
2016-08-02,7.99,"Rainbow Studios,THQ Nordic"
2016-08-02,4.99,Lone Hero Studios
2016-08-02,4.99,Lone Hero Studios
2016-08-02,19.99,Giant Squid
2016-08-02,Free,Musopia
2016-08-02,14.99,Jarrah Technology
2016-08-02,14.99,Weappy Studio
2016-08-02,9.99,Lone Hero Studios
2016-08-02,14.99,Orthogonal Games
2016-08-02,7.99,Orthogonal Games
2016-08-02,1.99,Khud0
2016-07-02,7.99,Zeiva Inc
2016-08-02,1.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
2016-08-03,2.99,weltenbauer. Software Entwicklung GmbH
2016-08-03,19.99,OOO Gameprom
2013-03-01,2.99,Magicbane
2016-08-01,2.99,Mateusz Kulis
2016-08-03,1.99,VooFoo Studios
2016-08-03,16.99,Ghost Town Games Ltd.
2016-08-03,5.99,Crate Entertainment
2016-08-03,Free To Play,Playsaurus
2014-10-03,Free,Atapki
2016-08-03,Free To Play,Iron 27
2016-08-04,Free,Blind Sky Studios
2016-08-03,0.99,I Need Play
2015-10-01,3.99,Spritewrench
2016-08-02,24.99,Telltale Games
2016-08-02,1.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)"
2016-08-02,9.99,Ubisoft - San Francisco
2016-08-02,2.99,Ubisoft - San Francisco
2016-08-02,2.99,Ubisoft - San Francisco
2016-07-29,4.99,Mikko Nykyri
2016-08-02,2.99,Ubisoft - San Francisco
2016-07-29,19.99,exosyphen studios
2016-11-04,4.99,Yo_Serjio
2016-07-29,19.99,Axis Games
2016-07-29,14.99,Arational Entertainment
2016-07-29,4.99,Peace
2016-07-29,4.99,REMIMORY
2016-07-29,9.99,"SmiteWorks USA, LLC"
2016-07-29,14.99,"SmiteWorks USA, LLC"
2016-07-29,6.99,"SmiteWorks USA, LLC"
2016-07-29,4.99,Blue Budgie Studios
2016-07-29,6.99,Persha Studio Developement
2016-07-29,14.99,minori
2016-07-29,1.99,Rasul Mono
2016-07-29,9.99,Chashu Entertainment
2017-01-17,11.99,jumpsuit entertainment UG (haftungsbeschränkt)
2016-07-21,1.99,YFYX games
2016-07-31,9.99,BetaDwarf
2016-07-31,2.99,BetaDwarf
2016-08-01,8.99,Technical Entertainment
2016-08-01,Free To Play,Nozon
2016-08-01,0.99,Elliott Marc Jones
2016-07-27,9.99,WeMade
2016-07-24,0.99,Ardi Studio
2016-07-27,12.99,Darkmire Entertainment
2016-07-27,Free To Play,Alien Pixel Studios
2016-07-28,14.99,"Kevin Nitschmann,Philip Zunk"
2016-07-28,14.99,Three Phase Interactive Pty Ltd
2016-07-28,4.99,IdunaSoft
2016-07-28,9.99,High Iron Simulations
2016-07-28,17.99,Bretwalda Games
2016-07-28,3.99,Deceptive Games Ltd.
2016-07-28,11.99,Quite Different Mechanics
2016-07-28,3.99,Canalside Studios
2016-07-28,19.99,Thing Trunk
